2013003;1469.0000;24770653
0351009;606.0000;24770654
1082021;1120.0000;24770655
1241004;600.0000;24770656
2171111;1211.0000;24770657
2494032;605.0000;24770658
3361122;650.0000;24770659
1281057;1816.0000;24770660
2171119;1210.0000;24770661
2794095;1000.0000;24770662
1532007;5873.0000;24770663
2992088;3000.0000;24770664
2332009;610.0000;24770665
2794074;1211.0000;24770666
1532011;605.0000;24770667
2471030;520.0000;24770668
1413032;360.0000;24770669
2681071;605.0000;24770670
3211112;1500.0000;24770671
0301098;605.0000;24770672
2502055;1815.0000;24770673
3361015;1000.0000;24770674
2692010;89.0000;24770675
2174038;2420.0000;24770676
3041061;1210.0000;24770677
3681179;530.0000;24770678
2381064;1360.0000;24770679
2321050;454.0000;24770680
1703018;1210.0000;24770681
1243169;2000.0000;24770682
2692056;606.0000;24770683
2792054;613.0000;24770684
1822016;1810.0000;24770685
3041092;1500.0000;24770686
1882017;500.0000;24770687
1921022;1826.0000;24770688
2312057;1470.0000;24770689
1173054;260.0000;24770690
2382026;700.0000;24770691
3752031;1816.0000;24770692
1192021;605.0000;24770693
2691094;606.0000;24770694
1712160;1800.0000;24770695
3323026;3000.0000;24770696
1243033;995.0000;24770697
1922001;1470.0000;24770698
2295009;266.0000;24770699
3301022;2000.0000;24770700
1712161;620.0000;24770701
1082047;2500.0000;24770702
0491020;6000.0000;24770703
0461134;2421.0000;24770704
2121074;1000.0000;24770705
0301016;2938.0000;24770706
2711079;1470.0000;24770707
3071005;605.0000;24770708
2171023;810.0000;24770709
1971084;1210.0000;24770710
2481010;600.0000;24770711
1173014;572.0000;24770712
1751040;100.0000;24770713
1551056;508.0000;24770714
2314019;500.0000;24770715
0521028;1211.0000;24770716
3072079;303.0000;24770717
2974042;1803.0000;24770718
2756001;2415.0000;24770719
3072075;1200.0000;24770720
2974052;2200.0000;24770721
2295010;610.0000;24770722
1243161;2360.0000;24770723
1645087;303.0000;24770724
1645076;1816.0000;24770725
1711071;1210.0000;24770726
2296043;856.0000;24770727
2251039;1200.0000;24770728
1381039;1156.0000;24770729
2296060;1210.0000;24770730
2482071;884.0000;24770731
2171095;1500.0000;24770732
1901027;606.0000;24770733
2473088;1210.0000;24770734
2711076;600.0000;24770735
2296073;726.0000;24770736
1643007;1210.0000;24770737
1792139;2000.0000;24770738
1583023;1210.0000;24770739
2242056;605.0000;24770740
2473031;1470.0000;24770741
2291042;600.0000;24770742
3211011;606.0000;24770743
1841212;1210.0000;24770744
3681117;1815.0000;24770745
2053036;650.0000;24770746
3652084;2500.0000;24770747
2295043;1000.0000;24770748
2331007;1126.0000;24770749
1414033;600.0000;24770750
2322045;1816.0000;24770751
3681073;1210.0000;24770752
1995043;605.0000;24770753
2831035;600.0000;24770754
2711010;1500.0000;24770755
1712088;433.0000;24770756
0491022;1800.0000;24770757
1712058;465.0000;24770758
2296071;1500.0000;24770759
2202050;245.0000;24770760
3921006;630.0000;24770761
2312006;605.0000;24770762
2993081;550.0000;24770763
2974037;1945.0000;24770764
2481070;1354.0000;24770765
3921056;1500.0000;24770766
2173041;600.0000;24770767
1511040;1400.0000;24770768
0461099;1211.0000;24770769
0641115;1000.0000;24770770
2281026;793.0000;24770771
1712100;2300.0000;24770772
1631013;1816.0000;24770773
1631015;1200.0000;24770774
1631011;1800.0000;24770775
3167036;1816.0000;24770776
1071085;2000.0000;24770777
1792151;600.0000;24770778
3301037;1210.0000;24770779
2171061;2600.0000;24770780
2294024;862.0000;24770781
3461053;1700.0000;24770782
0461131;1210.0000;24770783
1051171;2939.0000;24770784
2693047;605.0000;24770785
2382049;956.0000;24770786
3681159;1800.0000;24770787
3741102;5600.0000;24770788
1712067;684.0000;24770789
2192062;305.0000;24770790
1934056;1816.0000;24770791
2531014;606.0000;24770792
1792022;1200.0000;24770793
2664018;1211.0000;24770794
2756016;1210.0000;24770795
2392006;1300.0000;24770796
2664017;1210.0000;24770797
2611057;406.0000;24770798
2474015;2670.0000;24770799
2621059;1310.0000;24770800
2621058;1150.0000;24770801
1881058;8600.0000;24770802
2813030;278.0000;24770803
3072098;1199.0000;24770804
2212077;900.0000;24770805
1242111;1000.0000;24770806
3753029;605.0000;24770807
2522004;1211.0000;24770808
1553004;726.0000;24770809
1861193;1300.0000;24770810
2124048;500.0000;24770811
1903012;1550.0000;24770812
1872053;535.0000;24770813
1532019;700.0000;24770814
2322052;605.0000;24770815
3291018;2939.0000;24770816
2602063;612.0000;24770817
1621020;605.0000;24770818
2294046;1121.0000;24770819
1493090;606.0000;24770820
3671046;605.0000;24770821
0302013;1211.0000;24770822
2382057;2800.0000;24770823
1421036;1800.0000;24770824
2002047;1300.0000;24770825
3362056;2500.0000;24770826
3891003;1339.0000;24770827
0291002;605.0000;24770828
3211250;200.0000;24770829
1391118;605.0000;24770830
1841099;1200.0000;24770831
1123026;3026.0000;24770832
2994003;2421.0000;24770833
2711059;1028.0000;24770834
2494023;364.0000;24770835
2824086;610.0000;24770836
1193046;604.0000;24770837
2172093;600.0000;24770838
2396009;605.0000;24770839
2396012;1215.0000;24770840
1802201;1800.0000;24770841
2396010;605.0000;24770842
1513019;5000.0000;24770843
1751077;600.0000;24770844
2322055;1210.0000;24770845
2661034;2263.0000;24770846
1723020;1000.0000;24770847
2621033;1285.0000;24770848
2651027;1200.0000;24770849
2621035;605.0000;24770850
2182016;1210.0000;24770851
1504023;1211.0000;24770852
1781055;2600.0000;24770853
2182007;1000.0000;24770854
1792111;1210.0000;24770855
2711027;605.0000;24770856
1245109;1800.0000;24770857
1273019;1755.0000;24770858
2498008;1815.0000;24770859
2494044;1090.0000;24770860
2321024;600.0000;24770861
1479053;1815.0000;24770862
1243120;1563.0000;24770863
1511026;1210.0000;24770864
3073114;1211.0000;24770865
2182048;2421.0000;24770866
3273020;1820.0000;24770867
3073117;1211.0000;24770868
2322033;1210.0000;24770869
2052056;1211.0000;24770870
1432066;300.0000;24770871
2295049;1210.0000;24770872
3111024;1900.0000;24770873
1542024;2420.0000;24770874
2154056;3024.0000;24770875
2492033;1211.0000;24770876
3721004;605.0000;24770877
2312015;2940.0000;24770878
2231082;1815.0000;24770879
1802105;347.0000;24770880
3323005;1210.0000;24770881
2231089;1210.0000;24770882
2791026;1400.0000;24770883
2321094;2939.0000;24770884
2271135;1816.0000;24770885
2791083;1210.0000;24770886
3301035;1200.0000;24770887
2271136;3000.0000;24770888
2664071;600.0000;24770889
1391044;1020.0000;24770890
2494053;1816.0000;24770891
1723026;539.0000;24770892
0461095;606.0000;24770893
2321081;1800.0000;24770894
1401031;605.0000;24770895
2621053;1823.0000;24770896
3211056;2421.0000;24770897
1241037;1200.0000;24770898
3282111;976.0000;24770899
1822060;1815.0000;24770900
1412011;1200.0000;24770901
2831123;2969.0000;24770902
3101016;2421.0000;24770903
3681216;1200.0000;24770904
1242084;1000.0000;24770905
1403094;969.0000;24770906
1071223;1211.0000;24770907
0401026;500.0000;24770908
1612047;1470.0000;24770909
3162050;1211.0000;24770910
1532026;1210.0000;24770911
1513003;617.0000;24770912
1591052;1820.0000;24770913
2242046;800.0000;24770914
1041002;3666.0000;24770915
1893018;1000.0000;24770916
2494001;600.0000;24770917
1051092;1470.0000;24770918
3681085;1210.0000;24770919
2812040;1513.0000;24770920
1114003;2000.0000;24770921
3073098;1210.0000;24770922
3332034;1210.0000;24770923
3073096;605.0000;24770924
2221019;3000.0000;24770925
2701126;2000.0000;24770926
2102067;1816.0000;24770927
2211023;2940.0000;24770928
2702103;605.0000;24770929
2432027;3001.0000;24770930
2241001;570.0000;24770931
2701135;1500.0000;24770932
3172024;918.0000;24770933
1583063;2000.0000;24770934
3101039;1000.0000;24770935
1522046;1470.0000;24770936
2651033;190.0000;24770937
1391047;3026.0000;24770938
2432081;700.0000;24770939
2171052;1816.0000;24770940
2192007;672.0000;24770941
1941049;2000.0000;24770942
3282022;1816.0000;24770943
1711114;97.0000;24770944
1131004;769.0000;24770945
2831021;2571.0000;24770946
2812009;2421.0000;24770947
1441028;1210.0000;24770948
2831149;393.0000;24770949
1462052;1470.0000;24770950
2753037;604.0000;24770951
1403091;605.0000;24770952
1483048;2500.0000;24770953
1183011;1500.0000;24770954
2121115;2300.0000;24770955
2924091;867.0000;24770956
1801064;1500.0000;24770957
2924055;1192.0000;24770958
3301029;290.0000;24770959
1643016;2000.0000;24770960
1372030;1816.0000;24770961
3321061;1211.0000;24770962
2502006;682.0000;24770963
1403121;1324.0000;24770964
2502008;1470.0000;24770965
2651057;3027.0000;24770966
1403126;1500.0000;24770967
2473043;900.0000;24770968
2393021;600.0000;24770969
1222053;610.0000;24770970
3691014;245.0000;24770971
2458059;500.0000;24770972
1443050;6000.0000;24770973
1441037;2420.0000;24770974
2891131;910.0000;24770975
2452016;3000.0000;24770976
1633085;1513.0000;24770977
1131112;1210.0000;24770978
3011047;500.0000;24770979
3163018;404.0000;24770980
1012110;3630.0000;24770981
3671053;5157.0000;24770982
3591032;1110.0000;24770983
1841171;606.0000;24770984
1082073;606.0000;24770985
2295051;121.0000;24770986
0551078;1459.0000;24770987
1191026;212.0000;24770988
1802228;605.0000;24770989
1802236;1469.0000;24770990
2702087;4237.0000;24770991
3891024;1445.0000;24770992
1391082;1816.0000;24770993
3651069;2000.0000;24770994
1273022;600.0000;24770995
2174093;2912.0000;24770996
1851088;600.0000;24770997
2531030;1200.0000;24770998
2951175;1211.0000;24770999
3681007;2439.0000;24771000
0402061;606.0000;24771001
1414010;1816.0000;24771002
2702014;1644.0000;24771003
2701029;510.0000;24771004
1833047;1210.0000;24771005
1651048;1210.0000;24771006
2652013;850.0000;24771007
2654013;1211.0000;24771008
2756048;600.0000;24771009
2458034;1816.0000;24771010
3213024;848.0000;24771011
0311042;1211.0000;24771012
1734013;161.0000;24771013
1412036;1200.0000;24771014
1173131;1.0000;24771015
3771010;1300.0000;24771016
1173134;1210.0000;24771017
3652006;1434.0000;24771018
1644031;1030.0000;24771019
2371031;500.0000;24771020
2192028;1210.0000;24771021
1683027;740.0000;24771022
2051013;1210.0000;24771023
0402007;1.0000;24771024
2621082;605.0000;24771025
1753036;400.0000;24771026
3211001;1815.0000;24771027
1943063;910.0000;24771028
2371065;212.0000;24771029
1881019;605.0000;24771030
1361108;1740.0000;24771031
1723148;1211.0000;24771032
2702065;2939.0000;24771033
2072093;1355.0000;24771034
1921072;1000.0000;24771035
1942010;2260.0000;24771036
2371105;1211.0000;24771037
2891014;1816.0000;24771038
1992040;3026.0000;24771039
2492041;2000.0000;24771040
1842008;650.0000;24771041
3151057;605.0000;24771042
2951103;1211.0000;24771043
2702102;1210.0000;24771044
2371118;1816.0000;24771045
2171080;605.0000;24771046
1515011;1500.0000;24771047
3021089;470.0000;24771048
2172095;1815.0000;24771049
3751047;605.0000;24771050
2691071;1800.0000;24771051
1711022;700.0000;24771052
3141049;2920.0000;24771053
3861030;914.0000;24771054
2296061;618.0000;24771055
1123004;726.0000;24771056
1683008;1707.0000;24771057
1222064;902.0000;24771058
2296062;1000.0000;24771059
3011039;605.0000;24771060
2753072;1469.0000;24771061
2221057;605.0000;24771062
1222047;1.0000;24771063
1921102;515.0000;24771064
3071001;1211.0000;24771065
1022026;1210.0000;24771066
1201021;1.0000;24771067
2502002;606.0000;24771068
2321091;606.0000;24771069
1841035;606.0000;24771070
2296023;2421.0000;24771071
2493035;1815.0000;24771072
2651016;2420.0000;24771073
2321097;1210.0000;24771074
3153035;1513.0000;24771075
2461038;1211.0000;24771076
2294023;605.0000;24771077
2492132;60.0000;24771078
2321092;303.0000;24771079
1193060;605.0000;24771080
0461067;1220.0000;24771081
1683058;1800.0000;24771082
1462085;606.0000;24771083
2511005;1364.0000;24771084
1781038;900.0000;24771085
3331005;2927.0000;24771086
2296009;600.0000;24771087
2431033;606.0000;24771088
2611124;605.0000;24771089
1472046;2600.0000;24771090
3321057;2500.0000;24771091
1584004;2939.0000;24771092
2951164;1500.0000;24771093
2891172;1500.0000;24771094
2333083;1600.0000;24771095
2741079;1211.0000;24771096
1684075;500.0000;24771097
2531068;39.0000;24771098
1921093;1749.0000;24771099
3621026;1210.0000;24771100
3261008;1000.0000;24771101
2511002;605.0000;24771102
2741077;605.0000;24771103
2756018;1200.0000;24771104
1751047;1211.0000;24771105
2393001;605.2500;24771106
0371029;1488.9100;24771107
2002012;605.2500;24771108
3681129;755.3500;24771109
1414006;485.4100;24771110
2961038;1210.5000;24771111
2881094;820.7200;24771112
3801027;605.2500;24771113
3621023;647.6200;24771114
2304027;1210.0000;24771115
2432123;692.4100;24771116
1154039;2939.1000;24771117
2061035;1815.7500;24771118
0661023;605.2500;24771119
3167057;438.2000;24771120
1122007;2482.4100;24771121
1041064;1210.5000;24771122
3381007;295.3600;24771123
2071094;605.2500;24771124
1161235;1815.7500;24771125
1411077;866.7200;24771126
2495030;60.5200;24771127
1661086;605.2500;24771128
2511059;242.1000;24771129
1161263;5961.5600;24771130
1961005;661.5400;24771131
3281004;1253.4800;24771132
2041062;1513.1300;24771133
3164016;1210.5000;24771134
3641040;1815.7500;24771135
0662026;453.9300;24771136
2701076;1815.7500;24771137
1192057;1815.7500;24771138
2974005;693.0100;24771139
2171042;1210.5000;24771140
2681039;1461.8000;24771141
2475054;121.0500;24771142
2432141;242.1000;24771143
1061372;1210.5000;24771144
3671037;198.5200;24771145
2251123;1210.5000;24771146
1631042;2610.4400;24771147
1802075;1090.0000;24771148
1441005;605.0000;24771149
2671082;5447.0900;24771150
2771194;286.8900;24771151
2611034;1210.5000;24771152
3012009;320.1800;24771153
2231017;1472.5700;24771154
2011057;2939.0900;24771155
3901066;1210.5000;24771156
2721046;1816.0000;24771157
2174061;900.0000;24771158
2456011;31.4700;24771159
1341014;480.9700;24771160
0542018;1555.4900;24771161
2401004;2421.0000;24771162
0522052;2939.0900;24771163
2062010;348.0200;24771164
2121030;265.3700;24771165
3012018;1087.6300;24771166
1331014;1827.8500;24771167
3072109;131.9400;24771168
0671015;87.1600;24771169
0681035;1210.5000;24771170
2498061;5878.1900;24771171
1881049;605.2500;24771172
1911080;256.0200;24771173
1452004;485.7700;24771174
1363038;1312.7900;24771175
1742209;852.1300;24771176
1061066;4408.6400;24771177
2823014;1316.4200;24771178
2654039;200.0000;24771179
3022040;605.2500;24771180
2933064;295.0000;24771181
2782101;1210.5000;24771182
3921038;2149.2400;24771183
1154013;988.9800;24771184
0332024;433.3600;24771185
3164017;694.8200;24771186
1702013;443.0400;24771187
3851089;142.2400;24771188
1645041;605.2500;24771189
1712124;242.7100;24771190
2476005;1974.9300;24771191
2305032;491.4700;24771192
2271068;605.2500;24771193
1311014;2939.0900;24771194
1722005;605.2500;24771195
2101061;500.0000;24771196
2214064;605.2500;24771197
3204011;1312.1800;24771198
1479083;645.8000;24771199
2773063;1501.6200;24771200
3166014;605.2500;24771201
2482060;2098.5600;24771202
3212011;605.2500;24771203
2261269;2421.0000;24771204
0602042;2620.1300;24771205
1034035;605.2500;24771206
2813050;50.2300;24771207
3211303;1815.7500;24771208
2012010;3582.4800;24771209
1212019;605.2500;24771210
2362066;1469.5400;24771211
3772077;605.2500;24771212
1943040;1563.3600;24771213
1841145;308.0700;24771214
3162025;723.2700;24771215
1441001;1815.7500;24771216
2972054;605.2500;24771217
1952115;495.1000;24771218
1541015;1000.0000;24771219
1472029;468.4600;24771220
3332074;1816.4500;24771221
3831017;1210.5000;24771222
1181051;550.7700;24771223
1033039;2375.2800;24771224
3681087;325.0200;24771225
2925027;1436.8700;24771226
1933069;2939.1000;24771227
2611114;28.4500;24771228
1051094;266.3100;24771229
0662060;1542.7800;24771230
1902048;605.2500;24771231
2072010;1210.5000;24771232
1662069;750.0000;24771233
1051033;2939.0900;24771234
0292051;2421.0000;24771235
3921051;269.3300;24771236
3691005;1210.5000;24771237
1644008;494.4900;24771238
2762041;1480.0000;24771239
2051039;169.4700;24771240
3161067;1210.5000;24771241
0481008;2939.0900;24771242
1081020;2939.0900;24771243
1051163;605.2500;24771244
0441007;1124.5500;24771245
1361084;605.2500;24771246
2495061;605.2500;24771247
2861035;1210.5000;24771248
1043017;605.2500;24771249
2271009;2421.0000;24771250
1521011;561.0700;24771251
2221015;1044.0500;24771252
1934034;605.2500;24771253
1712113;1815.7500;24771254
3631131;1131.2100;24771255
3351042;605.2500;24771256
2041298;748.0900;24771257
2674025;6000.0000;24771258
2001032;87.1600;24771259
1481075;121.0500;24771260
1042022;1210.5000;24771261
1131008;850.0000;24771262
2972033;1210.5000;24771263
0711043;1464.1000;24771264
2321088;1815.7500;24771265
2602041;605.2500;24771266
0401062;1026.5100;24771267
2742037;5633.0600;24771268
1051044;605.2500;24771269
1712101;1210.5000;24771270
1522055;1210.5000;24771271
3081079;907.8800;24771272
2813032;162.2100;24771273
2392002;456.9600;24771274
1352026;78.0700;24771275
1244009;1470.0000;24771276
0672002;34.5000;24771277
2397019;605.2500;24771278
2313020;605.2500;24771279
2502052;2471.3300;24771280
3021026;605.2500;24771281
1492098;2019.7200;24771282
2773039;446.0700;24771283
1412053;1184.4700;24771284
3091152;46.0000;24771285
0581036;1895.6500;24771286
1373014;605.2500;24771287
0631041;605.2500;24771288
2731005;2801.8700;24771289
0692064;549.5700;24771290
1861212;1210.5000;24771291
3881010;470.2800;24771292
2313018;1210.5000;24771293
2662077;700.2700;24771294
2841044;2949.9100;24771295
3371016;1210.5000;24771296
3801022;2421.0000;24771297
1051141;3.6300;24771298
2701177;262.6700;24771299
3331068;847.3500;24771300
1304014;364.9700;24771301
1841233;605.2500;24771302
1452052;2178.9000;24771303
3272037;861.2700;24771304
0351007;865.1300;24771305
1154042;2192.2200;24771306
1051143;26.3000;24771307
0521095;2561.4200;24771308
2183058;786.8300;24771309
1542003;4236.7500;24771310
1644041;2474.2600;24771311
3204077;2905.2000;24771312
2062025;1210.5000;24771313
1271097;2675.2100;24771314
1583046;361.9400;24771315
2891207;1479.8400;24771316
2492009;605.2500;24771317
3911019;605.2500;24771318
2362094;1210.5000;24771319
1212030;605.2500;24771320
1651053;650.0000;24771321
2181003;484.2000;24771322
1342065;2421.0000;24771323
1342011;1210.5000;24771324
2622060;2804.1200;24771325
0601075;2480.3100;24771326
2572089;1469.5500;24771327
2306021;4878.7800;24771328
3153023;1589.3900;24771329
1662011;938.7400;24771330
0511080;2939.0900;24771331
2294034;1469.5500;24771332
2642011;605.2500;24771333
2741085;786.2200;24771334
2062003;591.3300;24771335
2582022;585.8800;24771336
0511048;2276.9500;24771337
0521061;476.0000;24771338
0711029;502.9600;24771339
1171026;301.4100;24771340
2171028;302.6300;24771341
0671010;1815.7500;24771342
2682107;541.0900;24771343
3651106;10478.4800;24771344
1881020;1469.5500;24771345
2621024;1165.1100;24771346
2542019;1210.5000;24771347
2242045;1732.2200;24771348
1517058;2939.0900;24771349
1871024;497.5200;24771350
3101071;4408.6400;24771351
3911034;968.4000;24771352
3821055;2501.5000;24771353
3851082;2939.0900;24771354
3271011;1231.6800;24771355
1891017;1210.5000;24771356
1483031;500.0000;24771357
3001009;4300.3100;24771358
2303004;88.4700;24771359
2822099;687.5700;24771360
2784078;756.5600;24771361
1911016;233.6300;24771362
2111068;1815.7500;24771363
1031042;726.3000;24771364
3691034;242.0000;24771365
1341020;1183.8700;24771366
2302017;1815.7500;24771367
1646029;1216.5500;24771368
1071086;1634.1700;24771369
2756057;605.2500;24771370
3875001;1026.5100;24771371
2692048;1469.5500;24771372
1231004;881.2500;24771373
3831069;605.2500;24771374
2951062;302.6200;24771375
1562031;791.0600;24771376
0612004;438.2000;24771377
1551010;1452.6000;24771378
0691034;214.8600;24771379
2662073;672.4300;24771380
2741068;3053.4900;24771381
0622028;1968.2800;24771382
2922092;2939.0900;24771383
2331022;361.3300;24771384
2453014;750.5100;24771385
2452043;181.5700;24771386
2431060;363.7600;24771387
2361060;1370.9000;24771388
2181017;2257.5900;24771389
2382041;2836.2000;24771390
2041169;1187.5000;24771391
2472052;1345.4700;24771392
1662090;1318.2300;24771393
2322046;605.2500;24771394
1935007;1466.5200;24771395
2665065;2421.0000;24771396
2861075;2560.2100;24771397
2213063;1209.7100;24771398
2462011;699.0600;24771399
1491080;84.7300;24771400
2756039;1168.7300;24771401
2261077;799.5400;24771402
2502056;702.0900;24771403
2202043;907.2500;24771404
2013035;1210.5000;24771405
2654034;2939.1000;24771406
2591251;1815.7500;24771407
2453026;2939.0900;24771408
2411027;1210.5000;24771409
1586053;461.2000;24771410
1161087;604.8700;24771411
1554001;1210.5000;24771412
2053019;1252.4300;24771413
3811077;2939.0900;24771414
0531029;1822.8400;24771415
0691008;1672.9100;24771416
2622024;605.2500;24771417
1673036;365.8100;24771418
1881041;605.2500;24771419
3881030;2881.2700;24771420
1831085;677.8800;24771421
2841043;60.5200;24771422
2782086;605.2500;24771423
2214025;4408.6400;24771424
2662082;4408.6500;24771425
0682046;133.7600;24771426
0292069;3652.6900;24771427
2591183;281.4400;24771428
1231044;121.0500;24771429
3533001;605.2500;24771430
2631049;2421.0000;24771431
2493017;4408.6400;24771432
3841054;1815.7500;24771433
0291034;284.4700;24771434
2261009;1279.5700;24771435
1782047;1469.5400;24771436
1355010;421.2600;24771437
3901065;748.7000;24771438
2753068;605.2500;24771439
0371039;1815.7500;24771440
1762005;2939.0900;24771441
3891050;1210.5000;24771442
2932044;674.8500;24771443
2633012;1210.5000;24771444
2841087;1210.5000;24771445
2202033;1235.9200;24771446
2174043;558.0400;24771447
1291046;198.5200;24771448
2191083;605.2500;24771449
2622061;3748.3200;24771450
2332048;824.3600;24771451
1662082;1635.9900;24771452
0691068;759.5900;24771453
1762047;2939.0900;24771454
2295020;605.2500;24771455
2911095;2715.0000;24771456
2491013;605.2500;24771457
2112004;1964.0400;24771458
2312064;605.2500;24771459
3881018;127.7100;24771460
2861082;1210.5000;24771461
1485032;1694.7000;24771462
3372015;1815.7500;24771463
2911061;605.2500;24771464
1403027;479.3600;24771465
0411026;605.2500;24771466
1722030;85.9400;24771467
2742035;1389.0500;24771468
1461098;43.5800;24771469
2311026;709.3600;24771470
2231021;329.8600;24771471
0581084;2990.5400;24771472
3163073;337.1200;24771473
1304043;1210.5000;24771474
2801078;1.2100;24771475
2722018;1948.9000;24771476
0341040;1054.3400;24771477
2271105;1086.4200;24771478
1822009;1382.4000;24771479
1712077;6.0500;24771480
1861044;1010.7600;24771481
1753063;1895.6400;24771482
1681029;547.1500;24771483
1781023;665.7700;24771484
1663026;2939.0900;24771485
2322016;605.2500;24771486
1562058;1905.9300;24771487
1452108;3026.2500;24771488
2295035;961.1400;24771489
2701147;926.0300;24771490
3632038;892.1400;24771491
1893001;842.5100;24771492
3014020;3612.2100;24771493
2471051;564.0900;24771494
1633083;154.9400;24771495
1041011;722.0600;24771496
2752069;605.2500;24771497
3166044;4434.1600;24771498
2632030;1452.6000;24771499
1434035;968.4000;24771500
1932024;1452.6000;24771501
